kode,pemda,zoom,lat,lon,2018,2022
991748,Kab. Tulungagung,MultiPolygon,"-8,220168477","111,8610611",0.4725619599313443,0.4934360511856849
991731,Kab. Kediri,Polygon,"-7,837515451","112,1153775",0.5649789582840125,0.5675657330137306
991727,Kab. Lumajang,Polygon,"-8,056491341","113,1696571",0.5043527252505517,0.5212435758956752
991710,Kab. Probolinggo,MultiPolygon,"-7,760948324","113,3810389",0.42972626657197016,0.43970759844539153
991706,Kab. Pasuruan,Polygon,"-7,693536554","112,9150796",0.5006034034189558,0.5056809982145678
991691,Kab. Malang,MultiPolygon,"-8,30731207","112,6914663",0.45934091895517704,0.4699011107165402
991684,Kab. Jember,MultiPolygon,"-8,409344645","113,6417471",0.4185671288076062,0.43396784002130656
991670,Kab. Banyuwangi,MultiPolygon,"-8,507270898","114,2382236",0.4424631199692233,0.47439789126617765
991663,Kab. Situbondo,Polygon,"-7,739305658","114,0692055",0.4124385086213701,0.43014713171756586
991659,Kab. Bondowoso,Polygon,"-7,959053236","113,9313378",0.4559488932291668,0.47874926017992486
991642,Kab. Bangkalan,MultiPolygon,"-7,034634347","112,9571143",0.5091536581636684,0.5055057594992894
991638,Kab. Sumenep,MultiPolygon,"-6,974480562","114,508371",0.3119019849372629,0.32294187603574787
991621,Kab. Pamekasan,Polygon,"-7,042009355","113,5729427",0.4999875093710548,0.49658622356376314
991617,Kab. Sampang,MultiPolygon,"-7,055565544","113,2032687",0.5362752401949175,0.5230677564216378
991600,Kab. Jombang,Polygon,"-7,526103803","112,2499026",0.5638537042791187,0.5707320519649618
991595,Kab. Sidoarjo,MultiPolygon,"-7,476967213","112,8113519",0.49287314058554355,0.4949213817866162
991581,Kab. Mojokerto,Polygon,"-7,435156505","112,4645548",0.5954757043087121,0.5990953603416981
991574,Kab. Gresik,MultiPolygon,"-6,485074568","112,590535",0.304540436099274,0.304540436099274
991553,Kota Yogyakarta,Polygon,"-7,804041724","110,3744277",0.5729008283518779,0.5788282791291814
991549,Kab. Kulon Progo,Polygon,"-7,859298728","110,118558",0.49691237324415977,0.5039207566386517
991532,Kab. Gunung Kidul,MultiPolygon,"-8,030678478","110,6438953",0.5118935509883997,0.5253100031072444
991528,Kab. Sleman,Polygon,"-7,710592491","110,4033063",0.5826314845229638,0.5856847343059509
991511,Kab. Bantul,Polygon,"-7,934834459","110,3109714",0.49961461539220414,0.5061518505366157
991492,Kota Surakarta,Polygon,"-7,564115499","110,8176846",0.5852792882437653,0.5818905300564239
991485,Kota Magelang,Polygon,"-7,471277167","110,2193781",0.5549915968769727,0.577976579762468
991471,Kota Tegal,Polygon,"-6,862417876","109,1218798",0.4703975731435447,0.4761183366871842
991464,Kota Pekalongan,Polygon,"-6,891424884","109,6768432",0.4595959472656241,0.4663967803030301
991450,Kota Salatiga,Polygon,"-7,330240752","110,5013978",0.5790764887645994,0.5892930834221115
991443,Kota Semarang,MultiPolygon,"-6,987957393","110,4011943",0.5234011008522728,0.5360808709655146
991439,Kab. Wonogiri,Polygon,"-7,996706729","110,9027529",0.5422786458333325,0.5711858699297656
991422,Kab. Karanganyar,MultiPolygon,"-7,588624154","110,9430761",0.5750778229068019,0.5782228905263573
991418,Kab. Sukoharjo,Polygon,"-7,684685643","110,7900101",0.5861370294744315,0.586143243963068
991401,Kab. Sragen,Polygon,"-7,38714243","110,9844408",0.5716292379360003,0.5864728707978213
991396,Kab. Boyolali,Polygon,"-7,413293505","110,634701",0.5786880832248257,0.586156745679451
991382,Kab. Klaten,Polygon,"-7,706622331","110,6232178",0.5810842803030309,0.5852146033084745
991375,Kab. Kebumen,MultiPolygon,"-7,767755339","109,6290631",0.44236244278724707,0.4605460796934184
991361,Kab. Purworejo,Polygon,"-7,812060425","109,9565881",0.4780873554884778,0.4948673564255843
991354,Kab. Wonosobo,Polygon,"-7,413055861","109,9055796",0.4967832438151048,0.5621535854146941
991340,Kab. Temanggung,Polygon,"-7,166451225","110,1353886",0.5530591128570863,0.5764226246843434
991333,Kab. Magelang,Polygon,"-7,584375027","110,2763534",0.5673998406920769,0.5839713911576702
991329,Kab. Banjarnegara,Polygon,"-7,35902194","109,6548452",0.4846433758976485,0.546513961637863
991312,Kab. Purbalingga,Polygon,"-7,346099692","109,3777858",0.5245233585858587,0.558963801836727
991308,Kab. Cilacap,MultiPolygon,"-7,686803654","108,9929866",0.4553538312815656,0.4675675825639202
991290,Kab. Banyumas,Polygon,"-7,43086203","109,2043877",0.5572780231514364,0.5745589500966688
991286,Kab. Blora,Polygon,"-7,037265314","111,3645836",0.551219907818419,0.5801391786517517
991272,Kab. Rembang,MultiPolygon,"-6,707264838","111,4492887",0.4672909576724273,0.4720776367187495
991265,Kab. Jepara,MultiPolygon,"-6,251375784","110,6212941",0.3199866215869636,0.32106409554529675
991251,Kab. Pemalang,Polygon,"-7,010219494","109,414246",0.5147200829091688,0.5380561350812816
991244,Kab. Kudus,Polygon,"-6,794016888","110,9013169",0.5752121249112211,0.5814187837851157
991230,Kab. Pati,Polygon,"-6,692711995","111,0578439",0.523000426629577,0.5299166839291344
991223,Kab. Brebes,Polygon,"-7,07475796","109,0046856",0.5448527819700912,0.5722904891197125
991219,Kab. Tegal,Polygon,"-7,045060755","109,1427134",0.5455932247277459,0.5688166639539929
991202,Kab. Batang,Polygon,"-7,015797879","109,8510109",0.4825383288450918,0.5041147559580179
991197,Kab. Pekalongan,Polygon,"-7,039500289","109,6285633",0.4938735129616479,0.5241781338778412
991180,Kab. Grobogan,Polygon,"-7,125266412","110,8851829",0.5856284833195228,0.6012675768919663
991176,Kab. Demak,Polygon,"-6,926453017","110,5929196",0.5403521605212281,0.5404824181758995
991162,Kab. Kendal,Polygon,"-7,062721315","110,1547581",0.5287086193970949,0.548433973524305
991155,Kab. Semarang,MultiPolygon,"-7,30053861","110,5242842",0.5819398513948073,0.5907893571949968
991134,Kota Tangerang,Polygon,"-6,182028243","106,6590168",0.5657133098563755,0.5691209519511523
991120,Kota Cirebon,Polygon,"-6,741820792","108,5531021",0.4983153063841543,0.5024987484710384
991113,Kota Sukabumi,Polygon,"-6,930185472","106,925105",0.5220857562440817,0.5298583861071657
991109,Kota Bogor,Polygon,"-6,602734777","106,7955933",0.5546547999526513,0.5645685862531566
991091,Kota Bandung,Polygon,"-6,896260167","107,6447844",0.5585619562322446,0.5722513588028724
991087,Kab. Majalengka,Polygon,"-6,752948734","108,1941182",0.5547570245916187,0.575698451803188
991070,Kab. Indramayu,MultiPolygon,"-6,408997235","108,1381238",0.5348793106849743,0.538029766660748
991066,Kab. Kuningan,Polygon,"-6,9740249","108,5435298",0.5459213164358435,0.5635296877466064
991052,Kab. Cirebon,Polygon,"-6,77610302","108,599613",0.49496785481770944,0.4998275356100057
991045,Kab. Ciamis,Polygon,"-7,335930981","108,4364019",0.555559001884074,0.5693603885535039
991031,Kab. Tasikmalaya,MultiPolygon,"-7,642436522","108,1615167",0.47311632560961164,0.49782507077612065
991024,Kab. Garut,MultiPolygon,"-7,495099586","107,6868791",0.3825577799479166,0.4059546021740852
991010,Kab. Sumedang,Polygon,"-6,834250698","107,9878074",0.5488577671243696,0.5746664397885096
991003,Kab. Bandung,Polygon,"-7,053719735","107,6310539",0.5260662471886846,0.5547769812381635
990991,Kab. Subang,Polygon,"-6,405984844","107,7238372",0.573830960976957,0.5773646992384782
990984,Kab. Purwakarta,Polygon,"-6,616323696","107,455869",0.5737922560566601,0.5848709568832855
990970,Kab. Karawang,Polygon,"-6,277330661","107,4114212",0.5594705600931188,0.5587460234670931
990963,Kab. Bekasi,Polygon,"-6,217027974","107,054201",0.5964746278705012,0.5993850307271944
990959,Kab. Cianjur,Polygon,"-7,293015982","107,1303329",0.39774107037168555,0.4196188508621367
990942,Kab. Sukabumi,MultiPolygon,"-7,197659258","106,5568487",0.4174361411971278,0.4418874721334439
990938,Kab. Bogor,Polygon,"-6,454920055","106,8310867",0.6070667305378002,0.6128437142420297
990921,Kab. Tangerang,MultiPolygon,"-6,164389747","106,5444944",0.5602231852213541,0.5621182590060767
990917,Kab. Lebak,MultiPolygon,"-6,788955237","106,243999",0.40072699652777827,0.4101107757260105
990900,Kab. Pandeglang,MultiPolygon,"-6,722553103","105,4142346",0.32884801999487034,0.33631135574494964
990895,Kab. Serang,MultiPolygon,"-6,038119439","106,1037794",0.4888610223327019,0.4900749006175035
990811,Kota Bandar Lampung,MultiPolygon,"-5,43252402","105,2681975",0.5495977351641419,0.5556604990333023
990807,Kab. Lampung Barat,Polygon,"-5,024366598","104,3458771",0.36823268697719397,0.3805513015901199
990792,Kab. Lampung Utara,Polygon,"-4,864442274","104,7723632",0.49568284159958975,0.5278709334556504
990785,Kab. Lampung Tengah,Polygon,"-4,929700194","105,1248086",0.566892903645833,0.5839714343138417
990771,Kab. Lampung Selatan,MultiPolygon,"-5,601218801","105,5234398",0.5144695675011836,0.5187812820588696
990750,Kota Bengkulu,MultiPolygon,"-3,869448555","102,2856836",0.3718688225023669,0.395141243982796
990743,Kab. Rejang Lebong,Polygon,"-3,391868929","102,7197282",0.3870529698843908,0.4051385066485164
990739,Kab. Bengkulu Selatan,Polygon,"-4,327982046","102,9582947",0.3561958451704538,0.3654660866477279
990722,Kab. Bengkulu Utara,MultiPolygon,"-4,372512951","102,0967016",0.3045480007595486,0.3045480007595486
990701,Kota Pangkal Pinang,Polygon,"-2,133502748","106,1188491",0.37021579318576464,0.3823794154928191
990696,Kota Palembang,Polygon,"-2,976208626","104,7414426",0.4888280571831592,0.5435948967211173
990682,Kab. Ogan Komering Ilir,MultiPolygon,"-3,515195901","105,2389961",0.36664714774700163,0.37718765412918176
990675,Kab. Musi Rawas,Polygon,"-3,204922007","102,8525292",0.41147110139480764,0.44992709073153425
990661,Kab. Lahat,Polygon,"-4,043165676","103,2891633",0.37206347532946654,0.3783000106040875
990654,Kab. Muara Enim,MultiPolygon,"-3,682807419","104,1211091",0.4848179672703601,0.49662060670178326
990640,Kab. Ogan Komering Ulu,Polygon,"-4,041530449","104,2069567",0.4480735701744003,0.4610870238024768
990633,Kab. Musi Banyuasin,Polygon,"-2,521159829","104,2036559",0.4212751847084117,0.4478384183633211
990629,Kab. Bangka,MultiPolygon,"-1,814749981","105,9382709",0.3722658901021938,0.39700989386047963
990612,Kab. Belitung,MultiPolygon,"-2,903713507","107,6056669",0.34912494081439427,0.3577197203973325
990590,Kota Jambi,Polygon,"-1,625143323","103,607132",0.4664521743312024,0.4999547723327023
990586,Kab. Kerinci,Polygon,"-2,092462814","101,5177309",0.3409240352746212,0.34900560167100664
990572,Kab. Merangin,Polygon,"-2,103061405","102,3478908",0.4025669290561863,0.40507125700362967
990565,Kab. Bungo,Polygon,"-1,370987838","101,7829897",0.4073756177497639,0.41134914822048624
990551,Kab. Tanjung Jabung Barat,Polygon,"-1,038811631","103,4220796",0.4425571819266889,0.4549721827651518
990544,Kab. Batanghari,Polygon,"-1,512458765","103,2915956",0.4305452843868372,0.45393076270517646
990523,Kota Batam,MultiPolygon,"0,879802471","104,0803468",0.4016342378866788,0.4152815077039933
990519,Kota Pekanbaru,Polygon,"0,589165622","101,5079425",0.5394058998184968,0.5502920871310755
990502,Kab. Indragiri Hilir,MultiPolygon,"-0,038155477","103,5578213",0.3428637633660827,0.3462700491240532
990497,Kab. Indragiri Hulu,Polygon,"-0,468411714","102,3606784",0.4184148060191762,0.4327887949317388
990480,Kab. Bintan,MultiPolygon,"0,91548795","105,4007292",0.3045480007595486,0.3045480007595486
990476,Kab. Bengkalis,MultiPolygon,"1,596904468","101,7681814",0.3633681048768941,0.3759366738675815
990462,Kab. Kampar,Polygon,"0,39098824","100,9811249",0.4382023296934177,0.4483517733487216
990441,Kota Payakumbuh,Polygon,"-0,238875265","100,6085141",0.41394901160037906,0.44151595298690033
990434,Kota Padang,MultiPolygon,"-1,011270166","100,3603592",0.37498753403172325,0.38386527013296956
990420,Kota Sawahlunto,Polygon,"-0,598251984","100,7619649",0.4140135547368208,0.4304117406979955
990413,Kota Solok,Polygon,"-0,790615469","100,6426952",0.4143279967645205,0.4341135537503946
990409,Kota Padang Panjang,Polygon,"-0,47034011","100,4166314",0.43045330009075156,0.46691642992424215
990391,Kota Bukit Tinggi,Polygon,"-0,296580995","100,3672975",0.41672206686000657,0.4579133867976637
990387,Kab. Sijunjung,Polygon,"-0,67238422","101,0601927",0.3809745896464649,0.38699370413115486
990370,Kab. Tanah Datar,Polygon,"-0,445261085","100,5651343",0.429557969835069,0.4599280709931342
990366,Kab. Pesisir Selatan,MultiPolygon,"-1,408636029","100,5352915",0.34129521533696333,0.34752086909130375
990352,Kab. Padang Pariaman,MultiPolygon,"-0,564785449","100,2231112",0.3927213356711644,0.4216828810566603
990345,Kab. Solok,Polygon,"-0,930785662","100,8021055",0.3787179842862213,0.39045714715514523
990331,Kab. Limapuluh Kota,Polygon,"-0,03038021","100,6350741",0.3779431152343746,0.3929537193221268
990324,Kab. Pasaman,Polygon,"0,290953362","99,98724293",0.3580243536438599,0.3688775881372314
990310,Kab. Agam,MultiPolygon,"-0,277200427","100,1938359",0.39242287992226943,0.43100596418284365
990298,Kota Sibolga,MultiPolygon,"1,748893288","98,79071623",0.3680513879024622,0.36381237916272047
990281,Kota Tanjung Balai,Polygon,"2,957916441","99,80695778",0.4185216175426138,0.4366316978377531
990277,Kota Pematang Siantar,Polygon,"2,965650445","99,06495747",0.41767872819996865,0.44796384252683086
990260,Kota Binjai,Polygon,"3,580362274","98,48327438",0.5346934062302714,0.5592424920592647
990256,Kota Tebing Tinggi,Polygon,"3,326461987","99,15389781",0.5058876176313915,0.5382433465514519
990242,Kota Medan,Polygon,"3,636502748","98,68798724",0.5573313148575593,0.5583540852864572
990235,Kab. Nias,MultiPolygon,"1,076823144","97,82872229",0.3345815146089809,0.33678770739622815
990221,Kab. Asahan,MultiPolygon,"2,909764072","99,66221829",0.44188358191287846,0.4669366208471426
990214,Kab. Tapanuli Selatan,Polygon,"1,581497229","99,25205031",0.37219115594420676,0.38661401613794183
990200,Kab. Tapanuli Utara,MultiPolygon,"2,035908307","99,11204194",0.3631740254103534,0.36671237521701383
990192,Kab. Dairi,Polygon,"2,849137314","98,33986329",0.36423169685132584,0.38626439566564086
990188,Kab. Labuhanbatu,MultiPolygon,"2,221792688","99,96692081",0.41486258458609465,0.4248492308337282
990171,Kab. Simalungun,Polygon,"2,93351774","98,94427073",0.39712021336410996,0.41841914629695365
990167,Kab. Tapanuli Tengah,MultiPolygon,"1,762485438","98,63592365",0.35438443270596603,0.34912889885179904
990150,Kab. Langkat,MultiPolygon,"4,009683477","98,28799718",0.4334850396050355,0.4449859742443961
990146,Kab. Karo,Polygon,"3,112808492","98,25168751",0.36676737467447945,0.387947153418955
990132,Kab. Deli Serdang,MultiPolygon,"3,630069295","98,6895614",0.5581667998342797,0.559913989751026
990111,Kota Sabang,MultiPolygon,"5,856678555","95,28989745",0.3169393643465909,0.3161277077414768
990104,Kota Banda Aceh,MultiPolygon,"5,563375267","95,33231858",0.37461262404316614,0.3777497879182449
990099,Kab. Aceh Tenggara,Polygon,"3,470040198","97,68720468",0.33065752742266397,0.3328870800288039
990082,Kab. Aceh Tengah,Polygon,"4,592716618","96,91292612",0.35486659811000576,0.36000794690064714
990078,Kab. Aceh Barat,Polygon,"4,386293253","96,24901205",0.36930612891611453,0.37430062958688454
990061,Kab. Aceh Selatan,MultiPolygon,"3,20832076","97,26798301",0.33025677305279366,0.33092174183238576
990057,Kab. Aceh Timur,MultiPolygon,"4,829850359","97,56444966",0.4000704370363797,0.4076128102312186
990040,Kab. Aceh Utara,Polygon,"4,989360224","97,30715732",0.43499639337713025,0.4497859515565819
990036,Kab. Pidie,Polygon,"5,286099567","95,90055568",0.37798533430003145,0.38398015802556884
990022,Kab. Aceh Besar,MultiPolygon,"5,505239291","95,30809523",0.37723939837831444,0.38074805673926737
987642,Kab. Bombana,MultiPolygon,"-4,952279539","121,8532082",0.3207919588955965,0.32903661246251553
987638,Kab. Wakatobi,MultiPolygon,"-5,519376577","123,7902755",0.3095173228870736,0.3120568292791188
987621,Kab. Kepulauan Aru,MultiPolygon,"-6,114979979","134,5268558",0.3463071942570236,0.3467439223780776
987617,Kab. Kepahiang,Polygon,"-3,557667977","102,6178262",0.3812468002781714,0.401772066366793
987600,Kab. Lebong,Polygon,"-3,122557867","102,3436747",0.33017253220683346,0.33429374309501203
987595,Kab. Pasaman Barat,MultiPolygon,"0,206796562","99,59006327",0.36266778502801467,0.3792002791587749
987581,Kab. Solok Selatan,Polygon,"-1,363696698","101,4205742",0.3648416538431186,0.3678625056719543
987574,Kab. Dharmasraya,Polygon,"-1,204575877","101,7081669",0.41485715307370546,0.4188684575244631
987560,Kab. Ogan Ilir,Polygon,"-3,476147934","104,5551758",0.4526031617443967,0.48279066914259716
987553,Kab. OKU Selatan,Polygon,"-4,567916743","103,944016",0.35688641172466806,0.3641163280756785
987549,Kab. OKU Timur,Polygon,"-4,084361399","104,5447138",0.48964306147411724,0.5139715452868526
987532,Kab. Bener Meriah,Polygon,"4,789582905","96,95324501",0.3625274596551455,0.3658271620008684
987528,Kab. Samosir,MultiPolygon,"2,562564671","98,78127349",0.34949722444168313,0.35454602174084593
987511,Kab. Supiori,MultiPolygon,"-0,59071942","135,4187202",0.3117519186000629,0.3124803454466537
987507,Kab. Sekadau,Polygon,"0,38988663","111,145047",0.35888862378669556,0.36122143061474066
987492,Kab. Melawi,Polygon,"-0,807756004","111,7083373",0.3484421731968115,0.3494730569858745
987485,Kab. Minahasa Utara,MultiPolygon,"1,64044451","124,9955733",0.3774566958648995,0.38126903187144906
987471,Kab. Tojo Una Una,MultiPolygon,"-0,57703481","121,8817149",0.3097454094164298,0.3097792315242264
987464,Kab. Lingga,MultiPolygon,"0,006290952","104,4963608",0.32042722143308044,0.31912236993963045
987450,Kab. Sumbawa Barat,MultiPolygon,"-8,834579823","116,899157",0.35974208639125616,0.36700935749092517
987443,Kab. Kolaka Utara,MultiPolygon,"-3,171925823","121,051593",0.32770026312934053,0.3322559025311708
987439,Kab. Seram Bagian Barat,MultiPolygon,"-3,183451951","128,0653149",0.32700986919981073,0.3289979815242266
987422,Kab. Seram Bagian Timur,MultiPolygon,"-3,758835199","130,870465",0.3177155404139045,0.31790207371567164
987418,Kab. Serdang Bedagai,MultiPolygon,"3,415560733","99,09894921",0.505045048877447,0.5465525987413192
980522,Kab. Tanjung Jabung Timur,MultiPolygon,"-1,209043145","104,1793561",0.3450092600812817,0.3546638689137465
980383,Kota Sorong,MultiPolygon,"-0,892764885","131,3698477",0.35859292386758207,0.3618300744258995
980379,Kab. Lembata,MultiPolygon,"-8,346758711","123,5534283",0.32420452695904367,0.3276115463719221
980362,Kab. Buru,MultiPolygon,"-3,295875217","126,8408728",0.34854211055871176,0.3502686471650095
980358,Kab. Kepulauan Tanimbar,MultiPolygon,"-7,448299087","131,3033444",0.3336770352450278,0.3338417623500627
980341,Kab. Luwu Utara,MultiPolygon,"-2,534010156","120,0374608",0.34214257442589985,0.3528978135850697
980337,Kab. Banggai Kepulauan,MultiPolygon,"-1,386499668","123,1483901",0.332879250266335,0.3345268665660506
980320,Kab. Morowali,MultiPolygon,"-3,020633722","122,3252141",0.33652154479363916,0.3566698663884947
980316,Kab. Buol,MultiPolygon,"0,988286722","121,6205303",0.3389294125335382,0.3416618455058398
980302,Kab. Boalemo,MultiPolygon,"0,523320389","122,3846524",0.3490287950303821,0.3632378102312184
980294,Kota Bontang,MultiPolygon,"0,11137261","117,4983417",0.3874573740333019,0.3862461036142678
980280,Kab. Kutai Timur,MultiPolygon,"1,104225644","117,6296202",0.3651614102450278,0.3855656972557603
980273,Kab. Kutai Barat,Polygon,"-0,997044868","116,1151808",0.35403751874210887,0.35424456972064383
980269,Kab. Malinau,Polygon,"2,530027501","115,5234511",0.3150682977233278,0.3175351537839331
980252,Kab. Nunukan,MultiPolygon,"3,938136191","116,7126717",0.3482525511462276,0.34945325446851283
980248,Kota Banjarbaru,Polygon,"-3,531555484","114,8218988",0.4213004618943344,0.4527968343098959
980231,Kab. Landak,Polygon,"0,414278811","109,713002",0.3623054458155778,0.3708097022470798
980227,Kab. Bengkayang,MultiPolygon,"0,911827356","109,4031962",0.3563200486308394,0.36311069064670143
980210,Kota Metro,Polygon,"-5,123680194","105,3109325",0.5978634242818812,0.600371272539851
980206,Kab. Way Kanan,Polygon,"-4,477570473","104,6543152",0.46061380405618657,0.4788062633167617
980191,Kab. Lampung Timur,MultiPolygon,"-5,142992499","105,520442",0.550145830867266,0.5605580277876416
980184,Kab. Muaro Jambi,Polygon,"-1,447629385","103,3868664",0.4447415438565341,0.46238143150252564
980170,Kab. Tebo,Polygon,"-1,352315021","102,1984923",0.4312445314966068,0.4545853123520358
980163,Kab. Sarolangun,Polygon,"-2,311924719","102,3727776",0.38130625098642623,0.3892723376341541
980142,Kota Dumai,Polygon,"1,786589568","101,4727624",0.40371202873461126,0.42697598544034104
980138,Kab. Kuantan Singingi,Polygon,"-0,256217179","101,400523",0.3861327508483266,0.39790841767282176
980121,Kab. Natuna,MultiPolygon,"3,461159421","108,4341752",0.3056934641828442,0.30574874107283784
980117,Kab. Karimun,MultiPolygon,"0,837277247","103,567702",0.3574024238971753,0.3652450592349274
980100,Kab. Siak,Polygon,"0,81873535","102,020538",0.38696499911221593,0.39902807987097483
980095,Kab. Rokan Hilir,MultiPolygon,"2,142308557","100,6287445",0.3542310741694282,0.3668086258088699
980081,Kab. Rokan Hulu,Polygon,"0,930114725","100,4920796",0.39927226981731373,0.42409925056226355
980074,Kab. Pelalawan,MultiPolygon,"0,436454545","102,6275164",0.35699089898003417,0.3580446617049397
980060,Kab. Kepulauan Mentawai,MultiPolygon,"-2,282204353","99,73859214",0.3140467233368847,0.31402747568458034
980053,Kab. Bireuen,Polygon,"5,076496929","96,7279836",0.40508762552280614,0.4120031368371209
980049,Kota Cilegon,MultiPolygon,"-5,985533202","106,0005989",0.44452023284603775,0.44492201063367964
980032,Kota Depok,Polygon,"-6,389585217","106,8232261",0.6166426903310441,0.6221177472971905
980028,Kota Ternate,MultiPolygon,"0,81630948","127,2076371",0.32102510086213687,0.3242508458609529
980007,Kab. Aceh Singkil,MultiPolygon,"2,202071592","97,42527667",0.31082020152698847,0.3105888782848007
978598,Kab. Tambrauw,MultiPolygon,"-0,756096694","132,4307192",0.3253255454940019,0.3257394563308871
978582,Kab. Maybrat,Polygon,"-1,084989953","132,3131646",0.3502108610519249,0.3508651579269257
978573,Kab. Deiyai,Polygon,"-4,276109167","136,4654024",0.34651838206281577,0.3468018626203439
978567,Kab. Intan Jaya,Polygon,"-3,492203072","136,9301645",0.3377549235026039,0.3377014530066291
978551,Kab. Pulau Morotai,MultiPolygon,"2,295152078","128,3733733",0.32973966348050826,0.33281163071141123
978542,Kab. Sabu Raijua,MultiPolygon,"-10,57183673","121,7781514",0.31360189418600015,0.31775186557962426
978536,Kab. Nias Utara,MultiPolygon,"1,357172308","97,23609831",0.3292081705729161,0.33036015674321323
978454,Kota Tangerang Selatan,Polygon,"-6,308058712","106,7376797",0.6380123562282988,0.6246858107441602
978448,Kab. Tulang Bawang Barat,Polygon,"-4,380927095","105,0629938",0.46337483107441596,0.501701074465357
978432,Kab. Mesuji,Polygon,"-4,006337933","105,2781392",0.4232966074317391,0.46775195189196633
978423,Kab. Pringsewu,Polygon,"-5,295252364","104,8956816",0.505752014776673,0.5176594620521614
978417,Kab. Kepulauan Meranti,MultiPolygon,"1,026732504","102,5677422",0.3589215704407354,0.3673070179332385
978401,Kota Gunungsitoli,Polygon,"1,287429262","97,60335939",0.34536375103574835,0.3477790231415722
978397,Kab. Nias Barat,MultiPolygon,"0,921707286","97,39679036",0.3221792078499844,0.32409753048058704
977860,Kab. Bolaang Mongondow Selatan,MultiPolygon,"0,36508828","123,936695",0.3257941475299871,0.3288759913589012
977710,Kab. Bengkulu Tengah,Polygon,"-3,721090891","102,3286062",0.38738599372632654,0.41027211198903096
977562,Kota Sungai Penuh,Polygon,"-2,092607875","101,4348133",0.3429397983743692,0.3497283380681811
977412,Kab. Kepulauan Anambas,MultiPolygon,"3,155852035","106,2380749",0.3187785632200914,0.32043820776120546
977267,Kab. Labuhanbatu Selatan,Polygon,"1,7836249","100,0848513",0.4021505706478858,0.4108660087200131
977117,Kab. Labuhanbatu Utara,MultiPolygon,"2,367405714","99,65674571",0.3845911076092963,0.39438536364622806
976962,Kab. Dogiyai,Polygon,"-4,083786945","135,3933564",0.3426999178799716,0.34306734335542927
976812,Kab. Puncak,Polygon,"-3,36147281","137,3324653",0.3454516231652459,0.3446714459043557
976664,Kab. Nduga,Polygon,"-4,577695496","138,4184542",0.3285202981968123,0.3278965373954387
976514,Kab. Lanny Jaya,Polygon,"-4,031971238","138,4793719",0.3225167630898833,0.3227034443556659
976369,Kab. Yalimo,Polygon,"-3,740250881","139,6639796",0.3343768187243524,0.3330938844006466
976219,Kab. Mamberamo Tengah,Polygon,"-3,572434815","138,9649809",0.3365750214547824,0.33665649414062476
976061,Kota Tual,MultiPolygon,"-5,536865684","132,4465645",0.31115452621922307,0.31231594509548616
975911,Kab. Manggarai Timur,Polygon,"-8,57426132","120,7120353",0.34703903660629715,0.35104362718986776
975772,Kab. Maluku Barat Daya,MultiPolygon,"-7,894572185","127,790351",0.30504346442945096,0.30514647820983304
975766,Kab. Tana Tidung,MultiPolygon,"3,601454927","117,276798",0.3597634795217796,0.36453143495501955
975622,Kab. Buru Selatan,MultiPolygon,"-3,583622671","126,5792798",0.3387699874723794,0.3392215736466223
975616,Kab. Kubu Raya,MultiPolygon,"-0,272482228","109,4942918",0.42556665285669176,0.44482951462870923
975477,Kab. Lombok Utara,MultiPolygon,"-8,337450126","116,2701393",0.3695299676452015,0.38449388908617366
975461,Kota Serang,Polygon,"-6,113170191","106,1631729",0.5342076033775249,0.5365787020596584
975327,Kab. Toraja Utara,Polygon,"-2,852805283","119,793604",0.34593423862649914,0.36054771346275266
975311,Kab. Pesawaran,MultiPolygon,"-5,605234917","105,2032087",0.4486238606770829,0.4579367404513894
975172,Kab. Sigi,Polygon,"-1,41104916","119,9946687",0.33008271188446936,0.3308620938387779
975163,Kab. Padang Lawas Utara,Polygon,"1,603390765","99,7939218",0.3731782300544505,0.38396691524621224
975022,Kab. Bolaang Mongondow Timur,MultiPolygon,"0,6696536","124,5437981",0.34533387463502263,0.3500447467842487
975013,Kab. Padang Lawas,Polygon,"1,161827515","99,88747776",0.3689585182883523,0.38019645922111683
963461,Kab. Mamberamo Raya,MultiPolygon,"-2,371634728","137,4566825",0.35036521218039773,0.3504136580650252
963452,Kab. Sumba Tengah,MultiPolygon,"-9,608388031","119,6303003",0.34374538845486063,0.3458230375039453
963446,Kab. Sumba Barat Daya,MultiPolygon,"-9,561075126","119,1680416",0.34028709951073205,0.34593965780855446
963430,Kab. Nagekeo,MultiPolygon,"-8,689091561","121,2782924",0.3419808250966699,0.34844844317195334
963421,Kab. Gorontalo Utara,MultiPolygon,"0,915046611","122,7466109",0.3392117648654512,0.3512880760732316
963415,Kab. Minahasa Tenggara,MultiPolygon,"0,920309215","124,7697783",0.34229690089370235,0.34463561395201986
963409,Kab. Bolaang Mongondow Utara,MultiPolygon,"0,836700904","123,4472783",0.33324075718118606,0.3371495718907831
963395,Kota Kotamobagu,Polygon,"0,6853445","124,3149763",0.3617754078874683,0.36634526416508856
963389,Kab. Kep. Siau Tagulandang Biaro,MultiPolygon,"2,519273671","125,3995108",0.3065306014244006,0.3069973847360324
963370,Kab. Buton Utara,MultiPolygon,"-4,609763595","123,0572589",0.3267469371448864,0.3298827940044974
963364,Kab. Konawe Utara,MultiPolygon,"-3,47257334","122,2072837",0.3356472254281092,0.3577471985479795
